name,st_id,passengers,bef0600,af0600,af0605,af0610,af0615,af0620,af0625,af0630,af0635,af0640,af0645,af0650,af0655,af0700,af0705,af0710,af0715,af0720,af0725,af0730,af0735,af0740,af0745,af0750,af0755,af0800,af0805,af0810,af0815,af0820,af0825,af0830,af0835,af0840,af0845,af0850,af0855,af0900,af0905,af0910,af0915,af0920,af0925,af0930,af0935,af0940,af0945,af0950,af0955,af1000,af1005,af1010,af1015,af1020,af1025,af1030,af1035,af1040,af1045,af1050,af1055,af1100,af1105,af1110,af1115,af1120,af1125,af1130,af1135,af1140,af1145,af1150,af1155,af1200
高井戸,298,2247,0,1,0,1,5,0,0,0,1,2,3,7,13,13,7,20,15,13,100,16,24,52,31,63,25,33,26,29,10,21,16,9,11,15,3,1,32,30,4,8,3,2,2,0,0,0,0,0,1,15,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,10
富士見ケ丘,299,727,0,0,0,0,0,0,5,8,4,8,15,27,27,39,40,12,58,85,84,79,67,72,66,100,97,67,57,22,35,57,50,42,37,15,18,12,27,0,2,2,3,0,6,3,0,3,0,0,0,0,5,5,0,0,0,0,0,0,11,19,7,0,0,0,0,0,0,0,0,3,0,13,13,32
久我山,300,875,6,0,0,4,0,3,4,12,0,4,25,11,23,36,45,61,74,71,42,46,51,57,92,92,28,100,73,49,40,58,66,55,54,18,31,26,10,0,9,3,0,34,7,3,67,14,2,3,0,3,0,0,0,13,0,0,5,0,0,2,0,0,3,0,0,0,0,0,5,0,3,3,0,66
三鷹台,301,1278,4,0,0,8,0,6,14,9,12,4,2,6,9,27,31,31,42,32,23,72,78,56,75,78,48,33,97,100,26,37,58,56,59,51,19,15,12,3,2,11,2,0,0,2,5,2,13,13,3,0,33,0,21,16,0,0,0,0,0,0,0,0,0,0,3,3,11,11,1,1,0,1,0,6
井の頭公園,302,103,5,0,0,2,6,2,9,13,17,14,31,21,33,39,48,41,67,58,73,75,100,76,84,83,80,64,77,63,53,46,61,56,44,32,25,26,31,15,15,31,38,19,19,14,6,12,0,8,0,7,0,4,7,4,3,7,4,0,2,0,0,3,0,2,0,7,0,0,4,4,0,0,0,66
南新宿,303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
参宮橋,304,287,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,35,32,31,57,42,49,52,70,65,73,75,71,100,86,63,55,47,43,40,45,29,21,18,21,14,14,10,12,10,3,8,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,35
代々木八幡,305,379,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,35,32,30,58,43,49,53,70,66,74,75,70,100,86,63,55,48,44,40,45,30,21,18,21,15,15,10,12,10,3,8,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,35
代々木上原,306,4827,4,0,3,2,2,1,3,14,11,13,18,37,29,24,16,34,44,53,65,56,51,54,74,68,67,81,100,78,72,72,62,67,46,45,48,26,29,40,27,35,27,17,24,17,12,15,7,4,3,8,1,2,5,5,12,0,1,1,6,17,1,2,2,2,0,0,4,0,6,0,13,0,0,50
東北沢,307,105,5,0,1,2,6,2,9,13,17,14,30,21,32,40,48,41,67,59,73,76,100,77,84,83,80,63,78,62,53,46,61,57,44,31,25,26,30,15,15,30,39,20,20,14,6,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
世田谷代田,308,131,5,0,1,3,6,3,9,13,17,14,30,22,32,39,48,41,67,58,74,75,100,77,84,83,80,64,77,62,54,46,61,56,45,32,25,26,30,15,15,30,38,19,19,14,6,12,0,8,0,7,1,4,7,4,3,7,4,0,3,1,1,3,0,3,0,7,0,0,4,4,0,0,0,65
梅ケ丘,309,504,5,0,1,2,6,2,9,13,17,14,30,22,32,39,49,41,67,58,73,75,100,76,84,83,80,63,77,62,53,46,61,56,44,31,25,26,30,15,15,30,38,19,19,14,6,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
豪徳寺,310,419,5,0,1,2,6,2,9,13,17,14,31,21,32,40,48,42,68,58,73,75,100,77,84,84,81,63,78,63,53,47,61,56,45,31,26,26,31,15,15,31,38,19,19,14,6,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
経堂,311,1146,13,0,3,1,6,0,1,1,8,53,0,12,28,62,2,30,38,44,30,59,55,97,8,100,42,30,25,67,72,75,0,30,67,29,11,15,48,0,19,13,8,49,1,8,9,9,0,4,6,0,4,0,5,0,3,0,0,4,0,0,4,0,0,1,0,0,0,3,0,0,0,0,2,15
千歳船橋,312,984,7,2,2,0,0,0,4,0,5,6,30,5,14,16,28,65,23,36,40,46,46,23,27,28,39,30,100,47,53,75,55,66,67,61,82,24,22,76,4,23,28,14,12,9,4,4,7,7,0,6,0,2,2,0,4,0,3,1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,8
祖師ケ谷大蔵,313,795,0,0,0,8,32,23,7,5,42,0,12,6,22,10,20,19,42,50,49,46,70,25,40,8,40,25,47,69,100,36,62,64,25,0,9,13,12,0,9,9,2,0,2,2,23,14,0,0,0,26,26,0,0,0,0,0,0,87,95,0,0,0,2,2,0,0,0,0,0,0,0,0,0,21
成城学園前,314,1970,10,1,1,0,0,22,7,14,8,12,18,11,28,26,40,41,32,32,93,90,93,61,79,75,100,45,61,53,38,39,50,61,26,19,19,24,32,26,4,13,22,22,7,11,2,2,16,4,3,3,0,27,31,0,4,1,0,0,0,0,0,0,0,1,9,0,0,0,0,4,2,1,1,42
喜多見,315,513,5,0,1,2,7,2,9,13,17,14,30,22,32,39,48,41,68,58,73,75,100,76,84,83,80,63,77,62,53,46,61,56,45,31,25,26,30,15,15,30,38,19,19,14,7,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
狛江,316,1196,0,6,1,1,1,1,5,11,1,10,12,8,12,21,12,56,37,21,100,88,45,58,48,63,61,75,38,37,22,19,22,24,34,20,37,26,3,28,0,12,3,0,0,0,23,25,0,0,0,21,6,8,8,0,22,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,16
和泉多摩川,317,236,5,0,1,2,6,2,9,13,17,14,30,22,32,39,48,41,67,58,73,75,100,76,84,83,80,63,77,62,53,46,61,56,44,31,25,26,30,15,15,30,38,19,19,14,6,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
鶴川,318,2890,9,8,3,9,10,29,25,5,11,20,16,25,24,28,40,40,75,100,39,57,67,91,64,37,29,26,24,23,22,24,37,32,3,14,13,4,4,1,5,11,5,4,0,0,0,1,1,0,0,0,3,3,1,0,1,1,0,0,0,0,8,8,1,1,5,0,3,9,2,0,2,2,0,7
玉川学園前,319,1320,10,0,0,0,2,1,1,2,26,27,23,18,8,4,49,32,6,100,97,48,90,54,37,58,53,29,34,33,24,38,39,13,20,37,7,11,0,13,1,4,2,2,7,10,9,4,3,1,28,8,10,0,11,11,22,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,21
小田急永山,320,542,3,0,0,2,1,7,19,9,17,19,9,18,12,26,33,69,64,64,77,57,74,71,55,69,52,57,72,100,96,50,75,45,15,23,12,17,22,14,9,10,14,6,3,3,7,9,1,1,6,23,12,5,0,4,0,0,2,1,4,0,3,0,3,3,3,6,9,0,0,0,3,0,1,28
小田急多摩センター,321,1351,1,0,0,3,7,6,6,27,22,4,14,7,14,24,31,32,9,7,51,44,78,100,64,88,53,34,34,6,12,24,19,7,1,1,0,1,14,11,0,0,0,0,0,9,14,4,0,0,15,15,11,0,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,3,0,24
唐木田,322,303,3,0,0,2,1,7,19,8,17,19,9,18,12,26,33,68,64,65,77,57,74,71,55,69,51,57,72,100,96,50,75,45,15,24,12,17,22,13,8,10,14,6,3,3,7,8,1,1,6,24,12,5,0,4,0,0,2,1,4,0,3,0,3,3,3,6,8,0,0,0,3,0,1,29
代官山,323,594,5,0,0,0,0,3,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,50,53,70,65,74,76,70,100,86,62,55,47,43,39,45,29,22,19,22,14,14,10,12,10,3,8,10,15,12,6,10,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
中目黒,324,3459,1,3,1,0,5,3,8,9,15,5,19,28,35,21,36,37,69,77,100,80,57,48,77,50,71,57,81,52,89,66,69,69,78,56,52,57,55,22,28,37,27,31,27,23,11,13,12,2,4,5,0,10,7,4,2,1,1,1,2,5,3,0,1,0,2,1,1,1,0,1,5,0,0,28
祐天寺,325,476,5,0,1,2,6,2,9,13,17,14,30,22,32,39,48,41,68,59,73,75,100,77,84,83,81,64,77,63,53,46,61,56,44,31,26,26,30,15,15,30,38,19,19,14,6,13,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
学芸大学,326,964,6,0,0,4,1,4,15,13,13,7,12,29,20,17,31,30,52,81,79,71,84,49,73,52,100,87,88,90,88,72,38,28,41,60,33,24,27,22,34,44,26,38,42,6,6,14,0,6,6,25,48,4,0,0,0,0,0,6,0,0,6,6,0,26,9,2,0,0,5,5,0,0,0,49
都立大学,327,874,13,0,12,0,0,0,0,5,10,10,3,27,37,11,41,54,35,70,25,5,60,52,83,74,100,49,69,61,36,77,84,55,35,33,9,33,22,31,40,38,16,6,4,0,3,3,6,5,39,8,11,21,11,0,8,8,5,0,0,0,5,5,0,7,7,0,0,0,0,0,0,0,6,55
自由が丘,328,3554,9,3,0,6,2,1,3,8,8,11,37,24,39,32,27,37,53,68,56,59,64,55,67,100,74,82,75,63,77,54,74,38,43,52,30,30,34,35,24,11,22,18,14,4,10,5,9,7,9,4,4,5,9,15,1,11,3,3,8,7,3,0,0,3,0,1,10,0,5,1,0,0,0,92
田園調布,329,651,3,0,0,1,0,3,3,4,9,9,11,3,21,11,17,28,45,39,55,67,78,88,100,76,82,93,88,82,70,46,61,55,35,31,21,27,21,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
多摩川,330,2537,5,5,2,4,5,2,0,6,0,6,14,4,15,19,27,44,55,48,26,74,75,75,50,50,73,100,36,44,29,29,57,36,18,34,10,56,24,2,8,11,7,2,11,35,22,3,8,3,3,6,7,1,1,23,23,0,0,1,1,3,0,5,0,0,2,2,0,0,0,0,0,0,0,15
不動前,331,552,3,0,0,1,0,3,3,4,9,9,11,3,21,11,17,28,46,38,55,67,78,89,100,76,82,93,89,83,71,46,61,55,35,32,21,26,21,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,50
武蔵小山,332,1141,15,3,0,0,0,2,2,3,2,3,8,10,2,10,13,32,17,100,36,13,14,16,15,16,22,48,61,39,25,28,20,78,77,28,15,25,5,8,22,33,13,11,9,2,4,4,0,19,0,0,0,0,0,0,0,9,13,13,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,23
西小山,333,665,3,0,0,1,0,3,3,4,9,9,11,3,21,11,17,28,45,38,55,67,78,89,100,76,81,93,89,83,70,46,61,55,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
洗足,334,225,5,0,1,2,7,2,9,13,17,14,31,21,32,40,48,41,68,59,74,76,100,76,84,84,81,64,78,63,54,47,61,56,44,32,25,27,31,15,15,31,38,20,20,14,7,12,0,8,0,8,1,4,8,4,4,8,4,0,2,1,1,4,0,2,0,8,0,0,4,4,0,0,0,65
大岡山,335,1449,3,0,0,2,4,3,0,2,2,10,9,3,18,9,31,15,17,4,37,13,48,21,44,75,38,45,63,72,100,76,50,21,14,45,55,57,25,22,30,14,15,12,3,5,4,7,0,0,10,7,8,2,0,3,4,0,0,13,27,8,0,0,0,0,6,0,0,16,0,0,0,0,0,21
奥沢,336,213,5,0,1,2,7,2,9,13,17,14,30,22,32,39,48,41,68,58,73,75,100,76,84,84,80,63,77,62,53,46,61,56,45,31,25,26,30,15,15,30,38,19,19,14,7,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
池尻大橋,337,1501,11,0,0,0,0,1,1,1,7,4,2,9,8,23,1,5,24,13,34,40,17,17,31,7,9,22,48,38,29,100,12,12,26,29,26,6,0,11,9,30,3,1,9,12,10,1,14,1,2,4,4,3,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,20
三軒茶屋,338,2104,11,0,0,1,0,3,5,3,5,12,11,5,35,15,16,29,47,54,67,37,46,47,39,67,59,52,61,100,73,52,56,57,34,34,40,29,41,37,25,27,19,9,13,27,28,12,8,3,3,6,16,12,0,3,3,10,0,0,0,0,0,1,0,1,2,3,0,0,1,0,0,0,1,42
駒沢大学,339,1006,21,0,0,3,0,0,3,32,5,22,26,31,63,35,58,63,35,18,29,53,100,78,43,46,43,51,82,81,90,64,29,26,52,69,66,75,37,35,19,37,44,41,20,14,13,32,10,0,32,12,12,6,0,2,7,6,3,0,0,0,0,4,0,0,3,0,0,0,2,2,6,3,0,50
桜新町,340,1261,0,0,0,0,0,19,15,9,18,39,17,45,49,39,19,100,38,43,29,49,37,46,52,72,27,26,26,97,65,53,28,3,8,20,19,31,29,11,14,23,9,4,2,3,11,13,23,16,0,0,0,12,0,6,0,0,0,0,0,0,0,3,3,2,0,3,0,0,0,0,0,0,4,51
用賀,341,1115,3,3,3,0,21,26,28,16,35,24,39,34,52,79,39,67,69,47,17,100,47,31,82,67,43,88,76,48,38,14,43,28,13,22,27,60,34,9,12,23,0,21,17,23,5,0,0,2,2,0,0,3,0,0,2,0,10,10,0,0,0,0,0,0,0,19,19,0,0,0,0,0,2,44
二子玉川,342,3684,6,0,2,3,7,3,10,14,18,15,31,22,33,40,49,42,68,59,74,76,100,77,85,84,81,64,78,63,54,47,62,57,45,32,26,27,30,17,16,31,39,20,20,15,7,13,1,9,1,8,2,5,8,5,4,8,5,0,3,2,2,5,0,3,0,8,0,0,5,5,0,0,1,66
つくし野,343,204,3,0,0,2,1,7,19,8,17,19,9,18,12,25,32,68,63,64,76,56,74,71,54,69,51,56,72,100,96,50,75,46,15,24,12,17,22,13,8,10,14,6,3,3,7,8,1,1,6,24,12,5,0,4,0,0,2,1,4,0,3,0,3,3,3,6,8,0,0,0,3,0,1,28
すずかけ台,344,202,3,0,0,2,1,7,19,8,17,19,9,18,12,25,32,68,63,64,76,56,73,70,54,69,51,56,71,100,96,50,74,46,15,23,12,17,22,13,8,10,14,6,3,3,7,8,1,1,6,23,12,5,0,4,0,0,2,1,4,0,3,0,3,3,3,6,8,0,0,0,3,0,1,28
南町田,345,523,3,0,0,2,1,8,19,8,17,19,9,18,13,26,32,68,63,65,77,56,73,71,55,69,51,56,72,100,95,50,74,45,15,24,13,17,22,13,8,10,14,6,3,3,8,8,1,1,6,24,13,5,0,4,0,0,2,1,4,0,3,0,3,3,3,6,8,0,0,0,3,0,1,28
下神明,346,152,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,46,38,55,67,78,88,100,76,82,92,88,82,71,46,61,55,35,31,21,26,21,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
戸越公園,347,242,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,81,92,88,83,71,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
中延,348,994,4,0,0,1,0,4,4,4,9,9,11,4,21,11,17,28,45,38,55,67,78,89,100,76,81,93,89,82,71,46,61,55,35,31,21,26,21,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,50
荏原町,349,317,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,93,88,82,70,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
旗の台,350,1443,3,0,2,0,0,2,4,2,0,10,4,13,11,25,13,17,7,20,30,8,25,100,39,24,49,49,57,39,35,24,47,45,55,9,23,16,23,38,21,24,12,10,8,5,4,0,7,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,43
北千束,351,127,3,0,0,1,0,3,3,4,8,8,11,3,22,11,17,28,45,38,55,67,78,88,100,77,81,92,88,82,70,46,62,55,35,31,20,26,20,23,9,11,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
緑が丘,352,155,5,0,1,2,7,2,9,13,17,14,30,21,32,40,49,41,67,58,73,75,100,76,84,83,80,63,78,62,53,46,61,56,44,31,25,26,30,15,15,30,38,19,19,14,7,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
九品仏,353,199,5,0,1,3,7,3,9,13,17,14,31,22,32,40,49,41,67,58,73,75,100,76,84,83,80,63,77,62,53,46,61,56,44,31,26,26,31,15,15,31,38,19,19,14,7,13,0,8,0,8,1,4,8,4,4,8,4,0,3,1,1,4,0,3,0,8,0,0,4,4,0,0,0,65
尾山台,354,461,5,0,1,3,6,3,9,13,18,14,31,21,32,39,49,41,67,59,73,75,100,77,84,83,80,63,77,62,54,46,61,56,44,31,26,26,31,15,15,31,38,19,19,14,6,13,0,8,0,8,1,4,8,4,3,8,4,0,3,1,1,3,0,3,0,8,0,0,4,4,0,0,0,65
等々力,355,443,5,0,1,2,6,2,9,13,17,14,30,21,32,39,48,41,67,58,73,75,100,76,84,83,81,63,77,62,53,46,61,56,44,31,25,26,30,15,15,30,38,19,19,14,6,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
上野毛,356,341,5,0,1,2,7,2,9,13,17,14,30,21,32,39,48,41,68,58,73,75,100,76,84,83,80,63,77,63,53,46,61,56,44,31,25,26,30,15,15,30,38,19,19,14,7,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
大崎広小路,357,150,4,0,0,1,0,4,4,4,8,8,12,4,22,12,18,28,46,38,56,68,79,89,100,77,82,93,89,83,71,46,62,56,36,32,20,26,20,24,10,10,6,10,10,10,6,10,18,0,0,0,1,0,0,1,1,6,6,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
戸越銀座,358,368,3,0,0,1,0,3,3,4,8,8,11,3,22,11,17,28,45,38,55,67,78,88,100,76,82,92,88,82,70,46,61,55,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
荏原中延,359,245,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,93,88,82,71,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
長原,360,284,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,39,55,67,78,89,100,77,82,92,89,83,71,46,61,55,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
洗足池,361,339,3,0,0,1,0,3,3,5,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,82,70,46,61,55,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
石川台,362,274,4,0,0,1,0,4,4,4,8,8,11,4,21,11,17,28,45,38,55,67,78,88,100,77,81,93,88,82,70,46,61,55,35,31,20,27,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
雪が谷大塚,363,452,3,0,0,1,0,3,3,4,9,9,11,3,21,11,17,28,46,38,55,67,78,89,100,76,82,93,89,82,71,46,61,55,35,32,21,26,21,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
御嶽山,364,484,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,82,70,46,61,55,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
久が原,365,293,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,29,45,38,55,67,78,89,100,77,81,93,89,82,70,46,62,55,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
千鳥町,366,291,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,89,100,76,81,92,89,82,70,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
池上,367,652,3,0,0,1,0,3,3,4,9,9,11,3,21,11,17,28,45,38,55,67,78,88,100,76,81,92,88,82,71,46,61,55,35,31,21,26,21,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,50
蓮沼,368,151,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,39,55,68,78,89,100,76,82,93,89,83,70,47,62,55,35,31,20,27,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
沼部,369,195,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,83,70,46,62,55,35,31,21,26,21,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
鵜の木,370,356,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,82,70,46,61,55,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
下丸子,371,651,3,0,0,1,0,3,3,4,9,9,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,82,70,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
武蔵新田,372,472,4,0,0,1,0,4,4,4,8,8,11,4,22,11,17,29,45,38,55,68,79,88,100,77,82,93,88,83,70,46,62,55,35,31,20,26,20,23,9,11,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
矢口渡,373,457,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,56,67,78,89,100,77,82,92,89,82,70,46,61,56,35,31,21,26,21,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
西太子堂,374,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
若林,375,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
松陰神社前,376,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
世田谷,377,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
上町,378,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
宮の坂,379,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
山下,380,8,0,0,0,0,0,0,0,12,12,12,25,12,25,37,50,37,75,62,75,75,100,75,87,87,87,62,75,62,50,50,62,62,50,25,25,25,25,12,12,25,37,12,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
松原,381,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
泉岳寺,382,3103,2,0,1,2,0,1,1,1,1,9,2,16,8,9,42,53,30,53,49,58,47,68,59,70,61,66,73,100,89,93,89,43,48,45,29,48,35,36,28,17,14,31,22,9,19,45,12,8,1,2,3,13,4,6,2,5,3,4,27,2,2,1,0,8,16,0,0,1,0,1,0,0,10,36
北品川,383,169,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,39,56,68,79,89,100,76,82,92,89,82,71,46,62,56,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
