name,st_id,passengers,bef0600,af0600,af0605,af0610,af0615,af0620,af0625,af0630,af0635,af0640,af0645,af0650,af0655,af0700,af0705,af0710,af0715,af0720,af0725,af0730,af0735,af0740,af0745,af0750,af0755,af0800,af0805,af0810,af0815,af0820,af0825,af0830,af0835,af0840,af0845,af0850,af0855,af0900,af0905,af0910,af0915,af0920,af0925,af0930,af0935,af0940,af0945,af0950,af0955,af1000,af1005,af1010,af1015,af1020,af1025,af1030,af1035,af1040,af1045,af1050,af1055,af1100,af1105,af1110,af1115,af1120,af1125,af1130,af1135,af1140,af1145,af1150,af1155,af1200
戸越公園,347,242,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,81,92,88,83,71,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
中延,348,994,4,0,0,1,0,4,4,4,9,9,11,4,21,11,17,28,45,38,55,67,78,89,100,76,81,93,89,82,71,46,61,55,35,31,21,26,21,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,50
荏原町,349,317,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,93,88,82,70,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
旗の台,350,1317,3,0,3,0,0,2,2,2,0,11,2,10,9,31,10,19,8,22,32,8,28,100,49,30,51,54,63,27,43,27,44,45,66,6,29,17,20,44,2,26,13,11,7,11,4,0,5,2,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,47
北千束,351,127,3,0,0,1,0,3,3,4,8,8,11,3,22,11,17,28,45,38,55,67,78,88,100,77,81,92,88,82,70,46,62,55,35,31,20,26,20,23,9,11,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
緑が丘,352,155,5,0,1,2,7,2,9,13,17,14,30,21,32,40,49,41,67,58,73,75,100,76,84,83,80,63,78,62,53,46,61,56,44,31,25,26,30,15,15,30,38,19,19,14,7,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
九品仏,353,199,5,0,1,3,7,3,9,13,17,14,31,22,32,40,49,41,67,58,73,75,100,76,84,83,80,63,77,62,53,46,61,56,44,31,26,26,31,15,15,31,38,19,19,14,7,13,0,8,0,8,1,4,8,4,4,8,4,0,3,1,1,4,0,3,0,8,0,0,4,4,0,0,0,65
尾山台,354,461,5,0,1,3,6,3,9,13,18,14,31,21,32,39,49,41,67,59,73,75,100,77,84,83,80,63,77,62,54,46,61,56,44,31,26,26,31,15,15,31,38,19,19,14,6,13,0,8,0,8,1,4,8,4,3,8,4,0,3,1,1,3,0,3,0,8,0,0,4,4,0,0,0,65
等々力,355,836,8,0,0,0,16,21,8,85,100,40,40,36,11,30,28,40,45,43,34,27,72,61,59,60,46,57,61,43,21,13,9,20,24,23,19,10,1,22,20,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0
上野毛,356,341,5,0,1,2,7,2,9,13,17,14,30,21,32,39,48,41,68,58,73,75,100,76,84,83,80,63,77,63,53,46,61,56,44,31,25,26,30,15,15,30,38,19,19,14,7,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
大崎広小路,357,150,4,0,0,1,0,4,4,4,8,8,12,4,22,12,18,28,46,38,56,68,79,89,100,77,82,93,89,83,71,46,62,56,36,32,20,26,20,24,10,10,6,10,10,10,6,10,18,0,0,0,1,0,0,1,1,6,6,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
戸越銀座,358,368,3,0,0,1,0,3,3,4,8,8,11,3,22,11,17,28,45,38,55,67,78,88,100,76,82,92,88,82,70,46,61,55,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
荏原中延,359,245,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,93,88,82,71,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
長原,360,284,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,39,55,67,78,89,100,77,82,92,89,83,71,46,61,55,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
洗足池,361,339,3,0,0,1,0,3,3,5,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,82,70,46,61,55,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
石川台,362,274,4,0,0,1,0,4,4,4,8,8,11,4,21,11,17,28,45,38,55,67,78,88,100,77,81,93,88,82,70,46,61,55,35,31,20,27,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
雪が谷大塚,363,452,3,0,0,1,0,3,3,4,9,9,11,3,21,11,17,28,46,38,55,67,78,89,100,76,82,93,89,82,71,46,61,55,35,32,21,26,21,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
御嶽山,364,484,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,82,70,46,61,55,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
久が原,365,293,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,29,45,38,55,67,78,89,100,77,81,93,89,82,70,46,62,55,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
千鳥町,366,291,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,89,100,76,81,92,89,82,70,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
池上,367,652,3,0,0,1,0,3,3,4,9,9,11,3,21,11,17,28,45,38,55,67,78,88,100,76,81,92,88,82,71,46,61,55,35,31,21,26,21,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,50
蓮沼,368,151,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,39,55,68,78,89,100,76,82,93,89,83,70,47,62,55,35,31,20,27,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
沼部,369,195,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,83,70,46,62,55,35,31,21,26,21,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
鵜の木,370,356,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,82,70,46,61,55,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
下丸子,371,651,3,0,0,1,0,3,3,4,9,9,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,82,70,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
武蔵新田,372,472,4,0,0,1,0,4,4,4,8,8,11,4,22,11,17,29,45,38,55,68,79,88,100,77,82,93,88,83,70,46,62,55,35,31,20,26,20,23,9,11,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
矢口渡,373,457,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,56,67,78,89,100,77,82,92,89,82,70,46,61,56,35,31,21,26,21,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
西太子堂,374,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
若林,375,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
松陰神社前,376,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
世田谷,377,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
上町,378,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
宮の坂,379,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
山下,380,8,0,0,0,0,0,0,0,12,12,12,25,12,25,37,50,37,75,62,75,75,100,75,87,87,87,62,75,62,50,50,62,62,50,25,25,25,25,12,12,25,37,12,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
松原,381,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
泉岳寺,382,3103,2,0,1,2,0,1,1,1,1,9,2,16,8,9,42,53,30,53,49,58,47,68,59,70,61,66,73,100,89,93,89,43,48,45,29,48,35,36,28,17,14,31,22,9,19,45,12,8,1,2,3,13,4,6,2,5,3,4,27,2,2,1,0,8,16,0,0,1,0,1,0,0,10,36
北品川,383,169,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,39,56,68,79,89,100,76,82,92,89,82,71,46,62,56,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
新馬場,384,297,4,0,0,1,0,4,4,4,8,8,11,4,21,11,17,28,45,39,55,68,79,89,100,77,82,93,89,83,71,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
青物横丁,385,758,3,0,0,1,0,3,3,5,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,93,88,82,70,46,61,55,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,50
鮫洲,386,191,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,89,100,76,81,92,89,82,70,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
立会川,387,337,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,89,100,76,81,92,89,82,70,46,61,55,35,32,20,27,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
大森海岸,388,258,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,79,89,100,77,82,93,89,82,70,46,62,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
平和島,389,997,20,0,0,3,3,0,7,0,20,3,13,10,81,14,24,93,14,44,99,96,53,64,100,28,69,90,65,65,23,34,86,44,28,35,26,36,36,25,44,20,5,7,6,23,3,3,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,21
大森町,390,378,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,82,70,46,61,55,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
梅屋敷,391,280,3,0,0,1,0,3,3,5,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,82,71,46,61,55,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
京急蒲田,392,2652,3,0,0,12,1,0,2,4,2,19,14,7,4,5,36,22,49,64,68,27,56,52,94,78,55,55,65,100,52,67,62,53,26,77,37,38,22,7,22,22,8,6,13,9,5,0,2,2,7,11,0,2,0,0,0,0,0,4,2,2,14,4,0,1,0,0,4,4,9,10,0,0,1,49
雑色,393,1056,14,0,1,2,0,1,1,0,54,12,25,6,33,0,44,8,12,0,13,13,25,54,67,81,20,24,69,100,53,39,5,17,10,8,7,17,6,12,14,20,3,6,3,0,10,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10
六郷土手,394,279,3,0,0,1,0,3,3,5,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,77,82,92,88,82,70,46,62,55,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
糀谷,395,475,4,0,0,1,0,4,4,4,9,9,11,4,21,11,17,28,45,38,56,68,78,88,100,77,81,93,88,82,70,46,61,56,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
大鳥居,396,539,3,0,0,1,0,3,3,5,8,8,11,3,21,11,17,28,45,38,56,67,78,89,100,76,82,92,89,82,71,46,61,56,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
穴守稲荷,397,330,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,81,93,88,83,70,46,61,55,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,50
天空橋,398,567,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,79,89,100,77,82,93,89,83,71,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
羽田空港国際線ターミナル,399,459,3,0,0,1,0,3,3,5,8,8,11,3,22,11,17,28,45,38,55,67,78,88,100,76,81,93,88,83,71,46,61,55,35,32,20,27,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
羽田空港国内線ターミナル,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
田原町,401,645,5,0,0,0,0,2,1,1,1,0,1,5,6,13,9,7,13,20,35,32,31,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,46,30,22,18,22,15,15,11,13,11,3,8,11,15,13,6,11,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35
稲荷町,402,332,5,0,0,0,0,3,1,1,1,0,1,5,6,13,9,7,13,20,35,32,31,57,42,50,53,70,66,74,76,71,100,86,62,55,47,43,40,46,30,21,18,21,15,15,10,12,10,3,9,10,15,12,6,10,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,35
上野広小路,403,478,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,35,32,30,57,42,50,52,70,66,74,75,70,100,85,62,55,47,43,39,46,29,21,18,21,14,14,10,12,10,3,8,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,35
末広町,404,477,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,70,100,85,62,54,48,44,40,45,29,22,18,22,14,14,10,12,10,3,9,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
三越前,405,2462,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,48,43,40,46,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
日本橋,406,4706,8,1,2,2,0,3,4,2,1,8,4,12,18,18,9,15,35,47,69,76,82,63,100,87,76,85,82,73,71,73,63,79,79,80,70,49,53,44,28,27,17,12,24,12,8,14,8,5,3,3,5,6,3,3,9,20,1,1,0,0,7,6,2,0,2,1,0,0,0,0,0,0,0,12
京橋,407,1172,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,62,55,47,44,40,45,30,22,18,22,15,15,11,12,11,3,9,11,15,12,6,11,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
銀座,408,2529,2,0,0,0,0,0,0,0,5,4,2,2,6,5,6,9,5,18,29,25,18,44,46,51,40,59,73,66,95,100,95,52,84,61,61,55,33,53,52,39,39,45,23,39,21,37,25,23,19,15,7,6,5,4,3,0,1,1,2,3,3,0,0,2,2,2,0,0,0,1,0,1,1,37
虎ノ門,409,2160,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,47,43,40,45,30,22,18,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
溜池山王,410,853,4,0,0,11,28,0,7,0,0,0,7,9,0,0,5,3,20,16,5,41,17,24,44,57,28,34,77,100,63,59,74,34,42,60,64,22,19,4,3,45,43,24,29,28,15,5,0,27,3,8,9,0,7,8,8,0,0,8,0,0,6,0,20,2,0,0,0,0,0,0,0,0,0,64
赤坂見附,411,2661,3,3,2,1,2,0,0,0,0,1,4,3,1,4,7,7,13,13,32,46,27,30,58,68,63,46,50,81,100,89,86,82,99,78,63,42,75,62,58,40,32,53,58,31,23,24,13,17,7,11,1,23,16,5,13,1,5,7,7,5,1,1,0,1,0,1,0,2,1,0,1,1,0,16
青山一丁目,412,1370,5,0,0,0,0,2,0,0,0,0,2,0,0,2,2,0,3,7,10,7,10,9,43,57,65,11,100,35,50,52,41,43,52,73,29,17,29,34,15,28,19,27,8,1,10,4,7,5,4,4,1,0,3,3,0,4,0,0,0,2,2,5,2,0,0,0,0,0,0,0,0,0,0,17
外苑前,413,1544,5,0,0,0,0,3,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,47,43,40,45,30,22,18,22,15,15,11,13,11,3,9,11,15,13,6,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
表参道,414,2766,3,0,1,2,6,1,0,3,9,4,2,1,3,20,15,10,13,49,29,34,58,58,58,66,66,61,69,84,83,100,85,66,65,93,69,73,54,43,60,37,27,39,37,41,20,19,15,18,14,16,7,6,19,6,4,3,3,3,2,11,4,5,3,3,0,0,1,0,3,4,2,1,0,46
新大塚,415,486,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,50,53,69,66,74,75,70,100,86,62,54,47,44,39,45,30,22,18,22,15,15,10,12,10,3,9,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
茗荷谷,416,1477,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,48,44,40,45,30,22,19,22,15,15,11,12,11,3,9,11,15,12,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
後楽園,417,888,0,3,0,0,0,0,8,0,0,0,0,0,2,3,0,0,2,13,25,2,40,17,23,43,32,57,98,71,5,20,62,83,79,26,100,62,42,28,87,22,5,2,0,15,2,19,0,7,0,11,11,11,0,0,0,16,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,70
本郷三丁目,418,1481,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,35,32,30,57,42,49,53,70,66,74,76,70,100,86,62,55,48,43,39,45,30,22,18,22,14,14,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,35
淡路町,419,1475,0,2,2,0,0,0,0,0,0,0,0,2,2,71,19,3,0,1,1,11,13,13,25,41,14,16,34,31,41,27,40,46,32,24,100,15,23,13,13,33,3,8,5,13,5,1,3,11,0,1,0,18,18,1,0,0,0,0,0,0,0,4,0,0,0,0,0,11,1,2,0,0,0,4
大手町,420,7078,6,0,0,0,0,3,2,2,2,1,2,6,7,14,10,8,14,21,36,33,31,58,43,50,53,70,66,75,75,71,100,84,64,55,48,43,40,46,30,22,19,22,15,15,11,13,11,4,9,11,16,13,7,11,3,4,4,2,4,0,0,0,0,0,0,1,1,0,1,1,1,3,2,36
霞ケ関,421,1584,27,2,0,15,10,9,0,3,93,40,27,25,33,42,20,63,61,23,28,67,24,28,48,72,44,43,48,90,67,54,60,73,85,69,100,64,58,34,45,35,38,28,19,21,29,11,8,22,12,0,5,4,2,6,1,26,0,4,6,0,1,0,2,2,0,1,0,1,0,0,0,0,0,40
国会議事堂前,422,3009,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,45,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
四谷三丁目,423,877,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,70,100,85,62,55,48,44,40,45,29,22,18,22,14,14,10,12,10,3,9,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
新宿御苑前,424,1006,5,0,0,0,0,2,1,1,1,0,1,5,7,13,9,7,13,20,35,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,48,44,39,46,30,22,18,22,15,15,11,13,11,3,9,11,15,13,7,11,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35
新宿三丁目,425,4509,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,45,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
西新宿,426,1668,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,47,44,39,45,30,22,19,22,14,14,11,13,11,3,8,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
中野坂上,427,3392,2,0,0,0,3,3,0,2,2,0,1,4,1,20,21,55,100,75,26,76,67,38,28,49,36,44,93,89,37,44,30,49,16,13,19,26,18,15,15,7,10,14,6,11,6,13,2,0,1,1,1,0,0,0,34,38,0,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,23
新中野,428,704,2,0,0,2,0,8,10,5,3,6,12,15,25,20,7,27,52,38,29,73,81,52,64,38,100,84,66,55,43,56,55,30,20,57,30,20,14,27,7,6,14,14,14,14,5,5,0,7,37,6,14,9,3,2,0,2,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,24
東高円寺,429,543,5,0,1,2,6,2,9,13,17,14,30,21,32,39,48,41,67,58,73,75,100,76,84,83,81,63,77,62,53,46,61,56,44,31,25,26,30,15,15,30,38,19,19,14,6,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
新高円寺,430,569,5,0,1,2,7,2,9,13,17,14,30,21,32,39,49,41,68,58,73,75,100,76,84,83,81,63,77,62,53,46,61,56,44,31,26,26,30,15,15,30,38,19,19,14,7,13,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
南阿佐ケ谷,431,416,5,0,1,2,6,2,9,13,18,14,31,21,32,39,49,41,68,58,74,75,100,77,84,83,81,63,78,62,54,46,61,56,44,31,25,26,31,15,15,31,38,19,19,14,6,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
中野新橋,432,406,2,0,0,2,0,8,10,5,3,6,12,15,24,19,7,27,52,38,29,72,82,52,63,38,100,83,66,54,42,56,54,31,19,57,31,19,14,27,7,6,14,14,14,14,5,5,0,7,36,6,14,9,3,2,0,2,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,23
