name,st_id,passengers,bef0600,af0600,af0605,af0610,af0615,af0620,af0625,af0630,af0635,af0640,af0645,af0650,af0655,af0700,af0705,af0710,af0715,af0720,af0725,af0730,af0735,af0740,af0745,af0750,af0755,af0800,af0805,af0810,af0815,af0820,af0825,af0830,af0835,af0840,af0845,af0850,af0855,af0900,af0905,af0910,af0915,af0920,af0925,af0930,af0935,af0940,af0945,af0950,af0955,af1000,af1005,af1010,af1015,af1020,af1025,af1030,af1035,af1040,af1045,af1050,af1055,af1100,af1105,af1110,af1115,af1120,af1125,af1130,af1135,af1140,af1145,af1150,af1155,af1200
松陰神社前,376,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
世田谷,377,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
上町,378,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
宮の坂,379,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
山下,380,8,0,0,0,0,0,0,0,12,12,12,25,12,25,37,50,37,75,62,75,75,100,75,87,87,87,62,75,62,50,50,62,62,50,25,25,25,25,12,12,25,37,12,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
松原,381,14,0,0,0,0,7,0,7,14,14,14,28,21,28,35,50,42,71,57,78,78,100,78,85,85,85,64,78,64,57,50,64,57,42,28,21,28,28,14,14,28,35,14,14,14,7,7,0,7,0,7,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,64
泉岳寺,382,2996,2,0,1,2,0,1,1,1,0,11,3,17,9,9,43,46,41,61,41,52,57,64,65,68,55,71,79,98,96,96,100,45,47,54,28,46,47,38,30,18,14,33,21,12,19,47,12,8,2,2,3,13,8,7,2,5,3,4,28,2,3,1,1,8,16,0,0,1,0,0,0,0,10,37
北品川,383,169,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,39,56,68,79,89,100,76,82,92,89,82,71,46,62,56,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
新馬場,384,297,4,0,0,1,0,4,4,4,8,8,11,4,21,11,17,28,45,39,55,68,79,89,100,77,82,93,89,83,71,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
青物横丁,385,758,3,0,0,1,0,3,3,5,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,93,88,82,70,46,61,55,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,50
鮫洲,386,191,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,89,100,76,81,92,89,82,70,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
立会川,387,337,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,89,100,76,81,92,89,82,70,46,61,55,35,32,20,27,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
大森海岸,388,258,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,79,89,100,77,82,93,89,82,70,46,62,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
平和島,389,996,20,0,0,3,3,0,7,0,20,3,13,10,81,14,24,93,14,44,100,96,53,64,79,49,69,90,65,65,23,34,86,44,28,38,23,36,36,25,44,20,5,7,6,23,3,3,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,21
大森町,390,378,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,82,70,46,61,55,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
梅屋敷,391,280,3,0,0,1,0,3,3,5,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,82,92,88,82,71,46,61,55,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,50
京急蒲田,392,2617,3,0,0,13,1,0,2,4,3,19,14,7,4,5,36,22,50,65,69,27,56,52,93,80,55,56,65,100,52,68,62,45,36,78,38,39,23,8,22,23,8,7,13,10,6,0,2,2,7,11,0,2,0,0,0,0,0,5,3,2,14,4,0,1,0,0,4,4,10,10,0,0,1,50
雑色,393,1056,14,0,1,2,0,1,1,0,54,12,25,6,33,0,44,8,12,0,13,13,25,54,67,81,20,24,69,100,53,39,5,17,10,8,7,17,6,12,14,20,3,6,3,0,10,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10
六郷土手,394,279,3,0,0,1,0,3,3,5,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,77,82,92,88,82,70,46,62,55,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
糀谷,395,475,4,0,0,1,0,4,4,4,9,9,11,4,21,11,17,28,45,38,56,68,78,88,100,77,81,93,88,82,70,46,61,56,35,32,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
大鳥居,396,539,3,0,0,1,0,3,3,5,8,8,11,3,21,11,17,28,45,38,56,67,78,89,100,76,82,92,89,82,71,46,61,56,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
穴守稲荷,397,330,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,78,88,100,76,81,93,88,83,70,46,61,55,35,31,20,26,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,50
天空橋,398,567,3,0,0,1,0,3,3,4,8,8,11,3,21,11,17,28,45,38,55,67,79,89,100,77,82,93,89,83,71,46,61,55,35,31,20,26,20,23,9,10,5,9,9,9,5,9,18,0,0,0,1,0,0,1,1,5,5,0,0,0,2,2,0,0,1,2,0,0,0,1,0,1,1,49
羽田空港国際線ターミナル,399,459,3,0,0,1,0,3,3,5,8,8,11,3,22,11,17,28,45,38,55,67,78,88,100,76,81,93,88,83,71,46,61,55,35,32,20,27,20,23,10,10,5,10,10,10,5,10,18,0,0,0,1,0,0,1,1,5,5,0,0,0,3,3,0,0,1,3,0,0,0,1,0,1,1,49
羽田空港国内線ターミナル,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
田原町,401,645,5,0,0,0,0,2,1,1,1,0,1,5,6,13,9,7,13,20,35,32,31,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,46,30,22,18,22,15,15,11,13,11,3,8,11,15,13,6,11,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35
稲荷町,402,332,5,0,0,0,0,3,1,1,1,0,1,5,6,13,9,7,13,20,35,32,31,57,42,50,53,70,66,74,76,71,100,86,62,55,47,43,40,46,30,21,18,21,15,15,10,12,10,3,9,10,15,12,6,10,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,35
上野広小路,403,478,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,35,32,30,57,42,50,52,70,66,74,75,70,100,85,62,55,47,43,39,46,29,21,18,21,14,14,10,12,10,3,8,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,35
末広町,404,477,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,70,100,85,62,54,48,44,40,45,29,22,18,22,14,14,10,12,10,3,9,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
三越前,405,2462,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,48,43,40,46,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
日本橋,406,4664,8,1,2,2,0,3,4,2,2,8,4,13,18,18,10,15,35,51,68,76,82,67,100,82,82,89,83,76,70,70,64,83,79,71,69,49,52,45,30,26,18,12,22,15,8,14,6,6,5,3,5,6,3,3,9,20,1,1,0,0,7,6,2,0,2,1,0,0,0,0,0,0,0,12
京橋,407,1172,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,62,55,47,44,40,45,30,22,18,22,15,15,11,12,11,3,9,11,15,12,6,11,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
銀座,408,2493,2,0,0,0,0,0,0,0,5,0,2,2,5,6,7,9,5,18,30,26,21,40,46,48,35,51,71,67,100,97,93,58,81,60,54,50,36,58,48,34,43,44,25,27,32,47,20,31,20,15,7,6,5,5,3,0,0,3,2,2,3,0,0,2,2,2,0,0,0,1,0,1,1,38
虎ノ門,409,2160,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,47,43,40,45,30,22,18,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
溜池山王,410,742,5,0,0,12,32,1,5,0,3,0,8,11,0,0,6,4,23,19,0,47,21,33,50,65,28,21,86,100,87,60,81,39,49,64,78,25,22,5,4,45,49,28,31,28,17,9,0,31,4,9,10,0,9,9,5,4,0,9,0,0,7,15,7,3,0,0,0,0,0,0,0,0,0,73
赤坂見附,411,2697,3,2,2,1,2,0,0,0,0,1,3,3,1,4,8,6,13,12,31,45,27,30,63,66,62,45,50,79,100,91,83,85,91,77,62,47,67,60,56,41,29,49,60,32,23,23,12,17,7,11,1,23,16,5,13,1,5,7,7,5,1,1,0,1,0,1,0,2,1,0,1,1,0,15
青山一丁目,412,1406,5,0,0,0,0,2,0,0,0,0,1,0,0,2,2,0,3,7,10,7,10,9,41,55,63,10,100,31,49,49,40,42,51,72,29,16,30,35,15,27,19,29,6,1,10,4,7,5,3,4,1,0,3,3,0,4,0,0,0,2,2,5,1,0,0,0,0,0,0,0,0,0,0,17
外苑前,413,1544,5,0,0,0,0,3,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,47,43,40,45,30,22,18,22,15,15,11,13,11,3,9,11,15,13,6,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
表参道,414,2603,3,0,1,4,5,1,0,3,10,4,3,1,3,22,16,11,13,52,31,31,60,64,59,72,73,66,63,83,97,95,99,81,68,100,74,75,49,53,71,39,32,41,40,37,23,21,16,19,15,14,9,6,12,7,13,3,3,3,2,12,4,5,3,3,0,1,1,0,4,4,2,1,0,49
新大塚,415,486,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,50,53,69,66,74,75,70,100,86,62,54,47,44,39,45,30,22,18,22,15,15,10,12,10,3,9,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
茗荷谷,416,1477,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,48,44,40,45,30,22,19,22,15,15,11,12,11,3,9,11,15,12,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
後楽園,417,888,0,3,0,0,0,0,8,0,0,0,0,0,2,3,0,0,0,15,27,2,40,17,23,43,32,57,98,71,5,20,62,83,79,26,100,62,42,28,87,22,5,2,0,15,2,19,0,7,0,11,11,11,0,0,0,16,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,70
本郷三丁目,418,1481,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,35,32,30,57,42,49,53,70,66,74,76,70,100,86,62,55,48,43,39,45,30,22,18,22,14,14,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,35
淡路町,419,1428,0,2,2,0,0,0,0,0,0,0,0,0,2,75,21,3,0,1,1,10,15,9,22,47,14,15,36,15,29,42,49,53,43,28,100,45,18,18,13,34,3,8,6,14,5,1,3,0,12,1,0,18,19,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,2,0,0,0,4
大手町,420,6034,7,1,0,0,0,3,2,2,2,1,2,8,7,14,10,11,11,26,35,32,56,66,58,59,64,77,74,78,94,84,100,96,89,67,60,60,48,51,39,27,23,23,19,15,10,18,8,5,15,13,19,16,9,11,9,8,8,0,0,4,2,0,0,1,0,0,1,0,1,1,0,4,2,42
霞ケ関,421,1473,29,2,0,16,11,9,0,3,100,18,26,52,38,45,21,68,66,23,35,68,22,27,45,83,49,45,45,85,83,62,63,83,89,84,99,87,57,34,51,35,43,26,26,26,26,11,9,27,3,0,8,5,2,0,7,28,0,4,6,0,1,0,3,2,0,1,0,1,0,0,0,0,0,43
国会議事堂前,422,3009,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,45,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
四谷三丁目,423,877,5,0,0,0,0,2,1,1,1,1,1,5,6,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,70,100,85,62,55,48,44,40,45,29,22,18,22,14,14,10,12,10,3,9,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
新宿御苑前,424,1006,5,0,0,0,0,2,1,1,1,0,1,5,7,13,9,7,13,20,35,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,48,44,39,46,30,22,18,22,15,15,11,13,11,3,9,11,15,13,7,11,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35
新宿三丁目,425,4509,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,45,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
西新宿,426,1668,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,47,44,39,45,30,22,19,22,14,14,11,13,11,3,8,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
中野坂上,427,3845,2,0,0,0,0,3,0,1,2,0,1,3,1,17,18,48,88,66,23,66,61,32,25,44,32,37,100,61,33,39,24,45,15,12,15,22,16,12,13,7,9,12,5,10,6,11,2,0,1,1,1,0,0,0,30,33,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,21
新中野,428,704,2,0,0,2,0,8,10,5,3,6,12,15,25,20,7,27,52,38,29,73,81,52,64,38,100,84,66,55,43,56,55,30,20,57,30,20,14,27,7,6,14,14,14,14,5,5,0,7,37,6,14,9,3,2,0,2,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,24
東高円寺,429,543,5,0,1,2,6,2,9,13,17,14,30,21,32,39,48,41,67,58,73,75,100,76,84,83,81,63,77,62,53,46,61,56,44,31,25,26,30,15,15,30,38,19,19,14,6,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
新高円寺,430,569,5,0,1,2,7,2,9,13,17,14,30,21,32,39,49,41,68,58,73,75,100,76,84,83,81,63,77,62,53,46,61,56,44,31,26,26,30,15,15,30,38,19,19,14,7,13,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
南阿佐ケ谷,431,416,5,0,1,2,6,2,9,13,18,14,31,21,32,39,49,41,68,58,74,75,100,77,84,83,81,63,78,62,54,46,61,56,44,31,25,26,31,15,15,31,38,19,19,14,6,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
中野新橋,432,406,2,0,0,2,0,8,10,5,3,6,12,15,24,19,7,27,52,38,29,72,82,52,63,38,100,83,66,54,42,56,54,31,19,57,31,19,14,27,7,6,14,14,14,14,5,5,0,7,36,6,14,9,3,2,0,2,1,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,23
中野富士見町,433,393,2,0,0,2,0,8,10,5,3,6,12,15,24,19,7,27,52,38,30,73,81,52,63,38,100,83,65,54,43,56,54,31,19,58,31,19,13,27,7,6,14,14,13,13,5,5,1,7,36,6,13,9,3,2,0,2,2,0,3,0,1,2,4,0,1,1,1,1,0,0,0,1,1,23
方南町,434,567,5,0,1,2,7,2,9,13,17,14,31,22,32,40,49,41,68,58,73,75,100,77,84,83,81,64,77,62,53,46,61,56,44,31,25,26,31,15,15,31,38,19,19,14,7,12,0,8,0,7,1,4,7,4,3,7,4,0,2,1,1,3,0,2,0,7,0,0,4,4,0,0,0,65
三ノ輪,435,797,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,71,100,86,62,55,48,44,40,46,29,22,18,22,14,14,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
入谷,436,659,5,0,0,0,0,3,1,1,1,1,1,5,6,13,9,7,13,20,35,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,45,30,22,18,22,15,15,10,13,10,3,8,10,15,13,6,10,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,35
仲御徒町,437,802,5,0,0,0,0,2,1,1,1,0,1,5,6,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,71,100,86,63,55,48,44,40,46,30,22,18,22,14,14,10,12,10,3,8,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,36
小伝馬町,438,769,5,0,0,0,0,2,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,49,53,70,66,73,76,71,100,86,63,55,47,43,40,46,30,21,18,21,14,14,10,13,10,3,8,10,15,13,7,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,36
人形町,439,2606,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,48,44,40,46,30,22,18,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
茅場町,440,3287,2,0,1,5,1,0,0,2,1,1,8,5,11,7,14,13,44,30,42,63,46,24,53,38,61,50,100,57,55,63,61,60,41,83,55,29,11,23,19,14,15,23,15,10,16,15,6,11,8,7,11,6,0,4,0,1,1,3,1,3,2,3,2,0,0,0,0,0,0,5,0,0,1,27
築地,441,1459,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,45,30,22,18,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
東銀座,442,3315,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,46,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
日比谷,443,3785,2,0,0,0,0,0,2,0,0,1,2,5,5,11,36,19,11,20,36,39,26,37,25,31,68,92,69,53,40,63,100,80,36,42,42,55,38,45,39,54,34,22,21,14,22,24,28,11,12,8,6,9,10,3,0,3,13,1,1,3,7,5,1,0,1,1,0,5,5,0,0,0,7,31
神谷町,444,1910,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,63,55,47,43,40,45,30,22,19,22,15,15,10,13,10,3,9,10,15,13,7,10,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
六本木,445,4521,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,49,53,70,66,74,76,71,100,86,63,55,47,44,40,46,30,22,19,22,15,15,11,13,11,3,9,11,15,13,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
広尾,446,1176,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,50,53,70,66,74,76,71,100,86,63,55,47,44,40,46,30,22,18,22,14,14,10,13,10,3,9,10,15,13,7,10,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
落合,447,508,5,0,0,0,0,2,1,1,1,0,1,5,6,13,9,7,13,20,36,32,30,57,42,50,52,70,65,74,75,70,100,86,62,54,47,43,39,45,29,22,18,22,14,14,11,12,11,3,8,11,15,12,6,11,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,36
早稲田,448,1540,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,70,100,86,62,55,47,44,40,45,30,22,18,22,15,15,11,12,11,3,9,11,15,12,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
神楽坂,449,782,5,0,0,0,0,2,1,1,1,1,1,5,7,13,9,7,13,20,35,32,30,57,42,50,53,70,66,74,76,70,100,86,63,54,47,43,40,45,30,21,18,21,14,14,10,12,10,3,8,10,15,12,7,10,2,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,2,1,35
九段下,450,3499,0,0,0,0,0,1,0,1,3,1,2,3,4,2,12,13,48,71,59,50,51,41,80,89,70,85,75,84,70,85,86,100,93,78,75,70,53,45,42,35,46,17,33,33,33,21,23,15,11,9,13,16,8,7,2,5,26,6,3,6,1,3,1,0,1,1,0,1,2,1,9,4,0,65
竹橋,451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
門前仲町,452,1527,2,0,0,0,1,1,9,9,5,10,13,11,8,29,32,46,36,67,73,50,54,100,94,69,53,72,70,51,80,85,91,73,43,46,45,31,11,18,65,11,75,24,12,15,5,0,0,6,1,6,1,0,1,1,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,10
木場,453,1274,8,2,0,0,1,0,1,9,20,32,45,22,33,14,31,36,20,70,59,76,53,75,85,80,100,83,77,94,71,62,54,33,32,29,22,26,29,20,18,2,15,1,0,18,15,11,63,1,0,2,5,1,0,5,2,2,5,6,4,0,1,2,1,0,0,0,0,0,1,0,0,2,2,19
東陽町,454,791,5,2,7,5,5,5,0,2,12,0,3,9,15,17,16,37,71,100,83,25,47,39,44,54,88,86,72,41,21,50,63,16,26,53,33,29,18,10,15,14,10,29,22,3,0,2,36,2,5,5,0,2,2,8,8,0,3,3,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,18
南砂町,455,1004,8,2,0,0,0,0,1,9,21,32,46,22,33,15,30,36,21,70,59,76,53,75,86,80,100,83,77,94,72,62,54,33,32,29,22,26,29,21,18,2,15,1,0,18,15,11,63,1,0,2,5,0,0,5,2,2,5,6,3,0,0,2,0,0,0,0,0,0,1,0,0,2,2,19
西葛西,456,3527,4,0,4,4,0,0,8,1,19,21,21,10,22,19,41,56,40,48,65,63,100,76,35,41,42,38,43,37,32,22,32,24,22,29,20,12,8,10,9,10,11,12,1,6,2,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,13
葛西,457,2200,5,0,1,0,1,0,0,16,18,28,25,51,67,57,67,100,76,63,75,51,62,98,92,62,76,72,66,92,46,51,95,73,38,10,18,21,4,23,38,58,28,26,29,9,8,8,0,0,4,4,1,5,6,3,1,3,3,0,3,3,0,2,0,0,0,2,0,0,0,1,1,0,0,40
千駄木,458,550,5,0,0,0,0,2,1,1,1,0,1,5,6,13,9,7,13,20,36,32,30,57,42,50,53,70,66,74,76,71,100,86,63,55,48,44,40,46,30,22,18,22,14,14,10,12,10,3,8,10,15,12,6,10,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,36
根津,459,543,5,0,0,0,0,2,1,1,1,0,1,5,6,13,9,7,13,20,36,32,30,58,42,49,53,70,66,74,76,71,100,86,62,55,48,44,39,46,30,22,18,22,14,14,11,12,11,3,9,11,15,12,6,11,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,36
湯島,460,685,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,20,35,32,30,57,42,49,52,70,65,74,76,70,100,85,62,55,47,43,40,45,30,22,18,22,15,15,10,12,10,3,9,10,15,12,7,10,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,35
新御茶ノ水,461,1832,5,0,0,0,0,3,1,1,1,1,1,5,7,13,9,7,13,21,36,32,30,57,42,50,53,70,66,74,76,71,100,86,63,55,47,43,40,46,30,22,18,22,15,15,11,12,11,3,9,11,15,12,7,11,3,3,3,1,3,0,0,0,0,0,0,1,1,0,1,1,1,3,1,36
